"Date","Open","High","Low","Close","TotalVolume"
2014/12/29,9245.000000,9336.000000,9241.000000,9314.000000,98236
2014/12/30,9320.000000,9343.000000,9268.000000,9286.000000,92779
2014/12/31,9286.000000,9303.000000,9252.000000,9283.000000,75106
2015/1/5,9238.000000,9276.000000,9155.000000,9252.000000,120076
2015/1/6,9144.000000,9153.000000,9017.000000,9058.000000,148062
2015/1/7,9042.000000,9092.000000,9033.000000,9045.000000,93258
2015/1/8,9116.000000,9259.000000,9115.000000,9257.000000,131855
2015/1/9,9328.000000,9335.000000,9217.000000,9230.000000,117477
2015/1/12,9190.000000,9238.000000,9157.000000,9185.000000,97458
2015/1/13,9194.000000,9275.000000,9159.000000,9249.000000,127542
2015/1/14,9235.000000,9247.000000,9151.000000,9171.000000,122578
2015/1/15,9187.000000,9230.000000,9130.000000,9195.000000,115967
2015/1/16,9175.000000,9229.000000,9082.000000,9115.000000,154964
2015/1/19,9211.000000,9260.000000,9142.000000,9181.000000,123015
2015/1/20,9220.000000,9269.000000,9183.000000,9268.000000,115740
2015/1/21,9282.000000,9316.000000,9274.000000,9308.000000,60583
2015/1/22,9360.000000,9404.000000,9342.000000,9388.000000,108168
2015/1/23,9455.000000,9488.000000,9443.000000,9461.000000,92790
2015/1/26,9448.000000,9478.000000,9433.000000,9466.000000,68253
2015/1/27,9522.000000,9539.000000,9480.000000,9523.000000,90392
2015/1/28,9478.000000,9534.000000,9474.000000,9526.000000,74997
2015/1/29,9497.000000,9502.000000,9426.000000,9428.000000,116260
2015/1/30,9460.000000,9472.000000,9385.000000,9400.000000,97159
2015/2/5,9521.000000,9521.000000,9470.000000,9514.000000,78822
2015/2/6,9536.000000,9543.000000,9459.000000,9469.000000,95693
2015/2/9,9439.000000,9466.000000,9416.000000,9450.000000,77597
2015/2/10,9468.000000,9473.000000,9419.000000,9432.000000,85808
2015/2/11,9462.000000,9509.000000,9457.000000,9480.000000,84803
2015/2/12,9499.000000,9500.000000,9461.000000,9480.000000,61242
2015/2/13,9510.000000,9548.000000,9505.000000,9514.000000,73251
2015/2/24,9582.000000,9640.000000,9582.000000,9622.000000,42396
2015/2/25,9694.000000,9696.000000,9660.000000,9684.000000,66890
2015/2/26,9691.000000,9692.000000,9633.000000,9649.000000,72413
2015/3/2,9658.000000,9683.000000,9615.000000,9631.000000,76867
2015/3/3,9645.000000,9658.000000,9580.000000,9614.000000,87723
2015/3/4,9580.000000,9638.000000,9571.000000,9622.000000,73959
2015/3/5,9622.000000,9632.000000,9551.000000,9589.000000,94325
2015/3/6,9591.000000,9644.000000,9566.000000,9638.000000,87433
2015/3/9,9580.000000,9595.000000,9547.000000,9576.000000,89279
2015/3/10,9574.000000,9585.000000,9514.000000,9528.000000,103703
2015/3/11,9466.000000,9544.000000,9450.000000,9519.000000,103136
2015/3/12,9529.000000,9609.000000,9508.000000,9607.000000,101129
2015/3/13,9616.000000,9634.000000,9584.000000,9598.000000,76112
2015/3/16,9585.000000,9594.000000,9535.000000,9546.000000,85095
2015/3/17,9580.000000,9644.000000,9547.000000,9554.000000,115525
2015/3/18,9558.000000,9649.000000,9558.000000,9633.000000,65794
2015/3/19,9734.000000,9769.000000,9708.000000,9766.000000,100001
2015/3/20,9742.000000,9770.000000,9733.000000,9757.000000,66849
2015/3/23,9761.000000,9769.000000,9726.000000,9749.000000,75796
2015/3/24,9728.000000,9755.000000,9696.000000,9721.000000,89676
2015/3/25,9721.000000,9731.000000,9673.000000,9689.000000,95097
2015/3/26,9580.000000,9635.000000,9567.000000,9609.000000,110195
2015/3/27,9609.000000,9628.000000,9525.000000,9541.000000,126226
2015/3/30,9511.000000,9562.000000,9511.000000,9552.000000,83422
2015/3/31,9600.000000,9610.000000,9545.000000,9582.000000,98603
2015/4/1,9540.000000,9552.000000,9487.000000,9507.000000,111360
2015/4/2,9538.000000,9630.000000,9535.000000,9613.000000,113956
2015/4/7,9653.000000,9660.000000,9612.000000,9629.000000,72531
2015/4/8,9633.000000,9635.000000,9558.000000,9570.000000,93023
2015/4/9,9579.000000,9676.000000,9564.000000,9572.000000,149373
2015/4/10,9628.000000,9665.000000,9592.000000,9631.000000,117052
2015/4/13,9673.000000,9683.000000,9633.000000,9658.000000,76838
2015/4/14,9641.000000,9672.000000,9626.000000,9645.000000,72960
2015/4/15,9626.000000,9654.000000,9507.000000,9519.000000,81528
2015/4/16,9561.000000,9649.000000,9548.000000,9647.000000,125644
2015/4/17,9619.000000,9629.000000,9569.000000,9584.000000,105797
2015/4/20,9530.000000,9583.000000,9506.000000,9561.000000,124838
2015/4/21,9585.000000,9613.000000,9535.000000,9556.000000,109031
2015/4/22,9561.000000,9636.000000,9561.000000,9613.000000,140111
2015/4/23,9656.000000,9854.000000,9652.000000,9838.000000,186198
2015/4/24,9880.000000,10000.000000,9860.000000,9920.000000,205630
2015/4/27,9958.000000,10031.000000,9945.000000,10019.000000,147717
2015/4/28,10022.000000,10033.000000,9963.000000,9990.000000,104894
2015/4/29,9978.000000,10022.000000,9882.000000,9909.000000,173912
2015/4/30,9902.000000,9930.000000,9858.000000,9874.000000,130831
2015/5/4,9897.000000,9911.000000,9824.000000,9886.000000,112666
2015/5/5,9866.000000,9878.000000,9814.000000,9849.000000,102512
2015/5/6,9802.000000,9865.000000,9763.000000,9847.000000,117776
2015/5/7,9786.000000,9808.000000,9745.000000,9753.000000,129793
2015/5/8,9769.000000,9783.000000,9713.000000,9721.000000,92291
2015/5/11,9800.000000,9814.000000,9657.000000,9723.000000,153477
2015/5/12,9707.000000,9748.000000,9673.000000,9706.000000,113319
2015/5/13,9712.000000,9776.000000,9697.000000,9739.000000,112670
2015/5/14,9737.000000,9741.000000,9599.000000,9604.000000,138134
2015/5/15,9635.000000,9642.000000,9541.000000,9575.000000,124138
2015/5/18,9612.000000,9614.000000,9552.000000,9598.000000,83422
2015/5/19,9616.000000,9723.000000,9602.000000,9702.000000,112436
2015/5/20,9704.000000,9725.000000,9657.000000,9668.000000,70777
2015/5/21,9645.000000,9648.000000,9512.000000,9541.000000,128047
2015/5/22,9562.000000,9649.000000,9546.000000,9625.000000,110336
2015/5/25,9603.000000,9640.000000,9550.000000,9630.000000,93841
2015/5/26,9613.000000,9725.000000,9606.000000,9659.000000,113816
2015/5/27,9607.000000,9698.000000,9601.000000,9661.000000,109440
2015/5/28,9711.000000,9750.000000,9683.000000,9731.000000,112991
2015/5/29,9741.000000,9765.000000,9688.000000,9703.000000,105432
2015/6/1,9668.000000,9713.000000,9601.000000,9630.000000,117452
2015/6/2,9586.000000,9639.000000,9565.000000,9607.000000,103278
2015/6/3,9640.000000,9648.000000,9535.000000,9547.000000,124097
2015/6/4,9531.000000,9553.000000,9301.000000,9310.000000,201882
2015/6/5,9324.000000,9347.000000,9269.000000,9308.000000,124737
2015/6/8,9312.000000,9404.000000,9235.000000,9348.000000,134121
2015/6/9,9303.000000,9346.000000,9201.000000,9237.000000,142566
2015/6/10,9256.000000,9328.000000,9252.000000,9284.000000,122088
2015/6/11,9328.000000,9333.000000,9224.000000,9288.000000,119063
2015/6/12,9272.000000,9314.000000,9230.000000,9267.000000,100723
2015/6/15,9272.000000,9318.000000,9220.000000,9244.000000,102773
2015/6/16,9244.000000,9258.000000,9164.000000,9215.000000,107392
2015/6/17,9215.000000,9237.000000,9177.000000,9182.000000,60525
2015/6/18,9044.000000,9078.000000,9011.000000,9049.000000,101582
2015/6/22,9108.000000,9203.000000,9105.000000,9182.000000,102653
2015/6/23,9221.000000,9268.000000,9208.000000,9231.000000,105928
2015/6/24,9215.000000,9248.000000,9193.000000,9247.000000,80166
2015/6/25,9268.000000,9370.000000,9263.000000,9340.000000,133314
2015/6/26,9348.000000,9348.000000,9300.000000,9321.000000,71962
2015/6/29,9195.000000,9222.000000,9109.000000,9138.000000,128435
2015/6/30,9146.000000,9217.000000,9124.000000,9212.000000,103538
2015/7/1,9185.000000,9319.000000,9184.000000,9294.000000,124372
2015/7/2,9300.000000,9325.000000,9260.000000,9277.000000,91336
2015/7/3,9258.000000,9305.000000,9171.000000,9304.000000,132954
2015/7/6,9235.000000,9297.000000,9182.000000,9197.000000,124847
2015/7/7,9260.000000,9303.000000,9210.000000,9242.000000,131364
2015/7/8,9205.000000,9210.000000,8912.000000,8943.000000,208064
2015/7/9,8801.000000,8939.000000,8724.000000,8873.000000,191228
2015/7/13,8935.000000,9005.000000,8902.000000,8994.000000,143663
2015/7/14,9040.000000,9084.000000,8982.000000,8984.000000,119595
2015/7/15,9040.000000,9078.000000,8989.000000,9030.000000,86214
2015/7/16,8935.000000,8983.000000,8900.000000,8918.000000,132934
2015/7/17,8906.000000,8935.000000,8871.000000,8912.000000,112014
2015/7/20,8970.000000,9027.000000,8804.000000,8851.000000,155272
2015/7/21,8887.000000,8940.000000,8815.000000,8936.000000,130043
2015/7/22,8882.000000,8883.000000,8795.000000,8815.000000,141659
2015/7/23,8778.000000,8822.000000,8670.000000,8755.000000,172946
2015/7/24,8720.000000,8740.000000,8653.000000,8684.000000,118845
2015/7/27,8637.000000,8670.000000,8493.000000,8522.000000,166607
2015/7/28,8500.000000,8591.000000,8480.000000,8541.000000,144711
2015/7/29,8533.000000,8548.000000,8440.000000,8484.000000,163353
2015/7/30,8520.000000,8632.000000,8509.000000,8610.000000,145791
2015/7/31,8593.000000,8606.000000,8508.000000,8570.000000,134673
2015/8/3,8546.000000,8548.000000,8400.000000,8452.000000,136292
2015/8/4,8487.000000,8552.000000,8416.000000,8465.000000,167463
2015/8/5,8504.000000,8547.000000,8448.000000,8523.000000,145087
2015/8/6,8541.000000,8579.000000,8366.000000,8390.000000,179691
2015/8/7,8360.000000,8423.000000,8312.000000,8389.000000,148812
2015/8/10,8405.000000,8461.000000,8345.000000,8445.000000,143227
2015/8/11,8505.000000,8556.000000,8358.000000,8360.000000,185037
2015/8/12,8365.000000,8390.000000,8243.000000,8299.000000,183071
2015/8/13,8348.000000,8363.000000,8275.000000,8306.000000,150738
2015/8/14,8262.000000,8334.000000,8262.000000,8325.000000,109685
2015/8/17,8321.000000,8330.000000,8223.000000,8238.000000,117000
2015/8/18,8241.000000,8276.000000,8161.000000,8171.000000,121489
2015/8/19,8178.000000,8179.000000,7993.000000,8002.000000,100462
2015/8/20,7949.000000,8040.000000,7898.000000,7976.000000,187311
2015/8/21,7858.000000,7887.000000,7740.000000,7746.000000,173817
2015/8/24,7609.000000,7676.000000,7010.000000,7340.000000,363562
2015/8/25,7400.000000,7606.000000,7318.000000,7577.000000,232826
2015/8/26,7525.000000,7678.000000,7432.000000,7607.000000,238126
2015/8/27,7656.000000,7729.000000,7631.000000,7680.000000,169278
2015/8/28,7812.000000,7902.000000,7791.000000,7876.000000,166637
2015/8/31,7831.000000,8034.000000,7802.000000,7969.000000,142837
2015/9/1,7901.000000,7964.000000,7802.000000,7834.000000,173633
2015/9/2,7768.000000,7997.000000,7761.000000,7945.000000,195810
2015/9/3,7961.000000,8003.000000,7874.000000,7977.000000,150828
2015/9/4,7931.000000,8039.000000,7872.000000,7890.000000,175381
2015/9/7,7850.000000,8008.000000,7843.000000,7932.000000,168779
2015/9/8,7930.000000,7979.000000,7880.000000,7976.000000,136319
2015/9/9,8114.000000,8340.000000,8104.000000,8332.000000,193366
2015/9/10,8226.000000,8292.000000,8192.000000,8262.000000,144895
2015/9/11,8221.000000,8295.000000,8202.000000,8263.000000,118168
2015/9/14,8319.000000,8340.000000,8210.000000,8273.000000,140360
2015/9/15,8300.000000,8333.000000,8230.000000,8237.000000,122459
2015/9/16,8310.000000,8358.000000,8270.000000,8318.000000,79794
2015/9/17,8368.000000,8478.000000,8364.000000,8437.000000,140782
2015/9/18,8418.000000,8459.000000,8383.000000,8437.000000,122404
2015/9/21,8328.000000,8335.000000,8233.000000,8270.000000,126245
2015/9/22,8295.000000,8340.000000,8276.000000,8330.000000,99062
2015/9/23,8234.000000,8250.000000,8135.000000,8140.000000,138462
2015/9/24,8188.000000,8219.000000,8047.000000,8091.000000,163864
2015/9/25,8142.000000,8152.000000,8033.000000,8120.000000,161107
2015/9/30,8015.000000,8178.000000,7983.000000,8135.000000,165105
2015/10/1,8174.000000,8330.000000,8116.000000,8309.000000,178676
2015/10/2,8283.000000,8319.000000,8254.000000,8277.000000,104822
2015/10/5,8358.000000,8377.000000,8275.000000,8335.000000,130706
2015/10/6,8431.000000,8478.000000,8365.000000,8370.000000,146882
2015/10/7,8377.000000,8497.000000,8357.000000,8492.000000,140020
2015/10/8,8534.000000,8544.000000,8422.000000,8441.000000,142238
2015/10/12,8494.000000,8580.000000,8464.000000,8552.000000,125313
2015/10/13,8554.000000,8575.000000,8511.000000,8553.000000,99950
2015/10/14,8521.000000,8554.000000,8492.000000,8519.000000,107138
2015/10/15,8565.000000,8668.000000,8565.000000,8608.000000,137779
2015/10/16,8588.000000,8627.000000,8571.000000,8607.000000,96409
2015/10/19,8627.000000,8670.000000,8588.000000,8624.000000,107263
2015/10/20,8644.000000,8663.000000,8629.000000,8659.000000,72202
2015/10/21,8690.000000,8704.000000,8593.000000,8617.000000,70576
2015/10/22,8588.000000,8633.000000,8566.000000,8595.000000,97257
2015/10/23,8742.000000,8752.000000,8669.000000,8692.000000,108850
2015/10/26,8730.000000,8765.000000,8716.000000,8736.000000,79541
2015/10/27,8722.000000,8728.000000,8655.000000,8691.000000,98907
2015/10/28,8685.000000,8710.000000,8613.000000,8638.000000,115382
2015/10/29,8681.000000,8685.000000,8545.000000,8550.000000,141975
2015/10/30,8560.000000,8600.000000,8484.000000,8568.000000,155384
2015/11/2,8535.000000,8598.000000,8502.000000,8583.000000,114681
2015/11/3,8665.000000,8740.000000,8645.000000,8721.000000,122431
2015/11/4,8765.000000,8900.000000,8751.000000,8882.000000,160030
2015/11/5,8879.000000,8899.000000,8832.000000,8870.000000,95477
2015/11/6,8850.000000,8858.000000,8650.000000,8689.000000,185122
2015/11/9,8677.000000,8748.000000,8597.000000,8631.000000,165446
2015/11/10,8581.000000,8592.000000,8512.000000,8532.000000,130983
2015/11/11,8507.000000,8549.000000,8372.000000,8380.000000,179058
2015/11/12,8404.000000,8461.000000,8354.000000,8461.000000,146750
2015/11/13,8380.000000,8472.000000,8318.000000,8356.000000,175184
2015/11/16,8245.000000,8307.000000,8212.000000,8290.000000,130823
2015/11/17,8370.000000,8490.000000,8369.000000,8440.000000,142792
2015/11/18,8440.000000,8450.000000,8326.000000,8336.000000,80323
2015/11/19,8371.000000,8460.000000,8323.000000,8447.000000,154627
2015/11/20,8430.000000,8475.000000,8396.000000,8444.000000,114269
2015/11/23,8488.000000,8511.000000,8407.000000,8478.000000,124794
2015/11/24,8461.000000,8494.000000,8362.000000,8402.000000,159270
2015/11/25,8412.000000,8418.000000,8320.000000,8388.000000,137731
2015/11/26,8412.000000,8525.000000,8410.000000,8502.000000,134104
2015/11/27,8520.000000,8534.000000,8377.000000,8393.000000,137651
2015/11/30,8311.000000,8345.000000,8202.000000,8300.000000,167068
2015/12/1,8360.000000,8463.000000,8317.000000,8456.000000,158136
2015/12/2,8433.000000,8510.000000,8415.000000,8452.000000,146607
2015/12/3,8388.000000,8490.000000,8363.000000,8476.000000,147592
2015/12/4,8361.000000,8410.000000,8326.000000,8397.000000,142109
2015/12/7,8495.000000,8550.000000,8455.000000,8468.000000,139878
2015/12/8,8438.000000,8451.000000,8318.000000,8334.000000,147353
2015/12/9,8311.000000,8328.000000,8212.000000,8221.000000,155215
2015/12/10,8182.000000,8208.000000,8101.000000,8188.000000,171965
2015/12/11,8200.000000,8220.000000,8068.000000,8071.000000,163093
2015/12/14,7976.000000,8065.000000,7949.000000,8058.000000,133633
2015/12/15,8077.000000,8137.000000,8048.000000,8066.000000,124953
2015/12/16,8180.000000,8209.000000,8112.000000,8198.000000,86012
2015/12/17,8202.000000,8303.000000,8176.000000,8281.000000,144407
2015/12/18,8248.000000,8319.000000,8206.000000,8231.000000,145198
2015/12/21,8173.000000,8283.000000,8133.000000,8280.000000,137907
2015/12/22,8257.000000,8297.000000,8220.000000,8277.000000,125778
2015/12/23,8301.000000,8347.000000,8267.000000,8290.000000,134869
2015/12/24,8346.000000,8388.000000,8293.000000,8317.000000,114327
2015/12/25,8335.000000,8378.000000,8306.000000,8376.000000,69636
2015/12/28,8370.000000,8394.000000,8349.000000,8356.000000,74223
2015/12/29,8321.000000,8347.000000,8263.000000,8287.000000,110562
2015/12/30,8313.000000,8329.000000,8226.000000,8260.000000,115881
2015/12/31,8240.000000,8300.000000,8234.000000,8272.000000,103762
2016/1/4,8262.000000,8294.000000,8036.000000,8075.000000,190262
2016/1/5,8099.000000,8130.000000,8011.000000,8025.000000,164006
2016/1/6,8038.000000,8048.000000,7901.000000,7971.000000,199886
2016/1/7,7956.000000,7971.000000,7731.000000,7799.000000,246258
2016/1/8,7755.000000,7884.000000,7734.000000,7868.000000,182168
2016/1/11,7730.000000,7793.000000,7672.000000,7740.000000,184523
2016/1/12,7800.000000,7808.000000,7680.000000,7709.000000,175662
2016/1/13,7784.000000,7849.000000,7736.000000,7806.000000,187843
2016/1/14,7647.000000,7724.000000,7607.000000,7716.000000,170152
2016/1/15,7801.000000,7809.000000,7636.000000,7665.000000,179699
2016/1/18,7513.000000,7828.000000,7503.000000,7814.000000,231579
2016/1/19,7786.000000,7868.000000,7750.000000,7867.000000,156231
2016/1/20,7797.000000,7804.000000,7673.000000,7705.000000,113556
2016/1/21,7659.000000,7706.000000,7601.000000,7613.000000,202190
2016/1/22,7730.000000,7752.000000,7641.000000,7748.000000,183023
2016/1/25,7768.000000,7881.000000,7766.000000,7833.000000,145890
2016/1/26,7784.000000,7810.000000,7745.000000,7779.000000,144919
2016/1/27,7850.000000,7859.000000,7778.000000,7839.000000,145512
2016/1/28,7800.000000,7903.000000,7793.000000,7855.000000,153041
2016/1/29,7841.000000,8073.000000,7820.000000,8053.000000,235904
2016/1/30,8103.000000,8167.000000,8091.000000,8163.000000,68009
2016/2/1,8131.000000,8150.000000,8067.000000,8124.000000,151392
2016/2/2,8079.000000,8149.000000,8061.000000,8105.000000,132200
2016/2/3,8026.000000,8085.000000,7993.000000,8034.000000,156036
2016/2/15,7920.000000,8068.000000,7907.000000,8049.000000,120522
2016/2/16,8080.000000,8232.000000,8077.000000,8205.000000,143450
2016/2/17,8232.000000,8251.000000,8193.000000,8212.000000,69475
2016/2/18,8290.000000,8332.000000,8233.000000,8284.000000,122450
2016/2/19,8278.000000,8318.000000,8253.000000,8304.000000,93468
2016/2/22,8289.000000,8404.000000,8261.000000,8302.000000,140543
2016/2/23,8321.000000,8331.000000,8271.000000,8318.000000,108656
2016/2/24,8300.000000,8382.000000,8216.000000,8248.000000,163662
2016/2/25,8287.000000,8375.000000,8271.000000,8337.000000,146640
2016/2/26,8390.000000,8416.000000,8311.000000,8391.000000,139265
2016/3/1,8372.000000,8484.000000,8360.000000,8448.000000,135666
2016/3/2,8540.000000,8575.000000,8500.000000,8517.000000,130474
2016/3/3,8530.000000,8606.000000,8517.000000,8566.000000,133431
2016/3/4,8570.000000,8618.000000,8548.000000,8602.000000,124623
2016/3/7,8605.000000,8685.000000,8573.000000,8605.000000,127041
2016/3/8,8611.000000,8620.000000,8525.000000,8614.000000,135865
2016/3/9,8613.000000,8632.000000,8555.000000,8620.000000,116227
2016/3/10,8629.000000,8676.000000,8601.000000,8641.000000,117212
2016/3/11,8618.000000,8707.000000,8608.000000,8707.000000,127858
2016/3/14,8727.000000,8778.000000,8725.000000,8741.000000,100378
2016/3/15,8739.000000,8750.000000,8578.000000,8603.000000,154495
2016/3/16,8636.000000,8705.000000,8633.000000,8691.000000,62237
2016/3/17,8754.000000,8819.000000,8681.000000,8698.000000,165225
2016/3/18,8725.000000,8779.000000,8703.000000,8763.000000,124934
2016/3/21,8798.000000,8810.000000,8690.000000,8745.000000,118223
2016/3/22,8775.000000,8776.000000,8660.000000,8752.000000,145490
2016/3/23,8761.000000,8787.000000,8698.000000,8721.000000,137212
2016/3/24,8685.000000,8751.000000,8627.000000,8714.000000,151738
2016/3/25,8727.000000,8759.000000,8671.000000,8702.000000,106283
2016/3/28,8720.000000,8733.000000,8653.000000,8683.000000,108155
2016/3/29,8682.000000,8697.000000,8564.000000,8600.000000,157820
2016/3/30,8645.000000,8747.000000,8626.000000,8740.000000,148134
2016/3/31,8784.000000,8815.000000,8691.000000,8715.000000,166140
2016/4/1,8670.000000,8694.000000,8598.000000,8629.000000,156394
2016/4/6,8591.000000,8599.000000,8453.000000,8460.000000,155833
2016/4/7,8470.000000,8493.000000,8381.000000,8438.000000,152642
2016/4/8,8388.000000,8500.000000,8375.000000,8484.000000,141301
2016/4/11,8456.000000,8530.000000,8415.000000,8514.000000,130869
2016/4/12,8541.000000,8584.000000,8468.000000,8495.000000,147988
2016/4/13,8542.000000,8644.000000,8529.000000,8638.000000,145371
2016/4/14,8705.000000,8724.000000,8645.000000,8661.000000,118608
2016/4/15,8620.000000,8719.000000,8591.000000,8716.000000,133496
2016/4/18,8651.000000,8684.000000,8630.000000,8645.000000,96469
2016/4/19,8700.000000,8748.000000,8598.000000,8636.000000,143224
2016/4/20,8657.000000,8684.000000,8498.000000,8519.000000,103221
2016/4/21,8513.000000,8535.000000,8455.000000,8530.000000,121696
2016/4/22,8513.000000,8560.000000,8461.000000,8498.000000,150020
2016/4/25,8519.000000,8540.000000,8477.000000,8527.000000,98712
2016/4/26,8533.000000,8619.000000,8523.000000,8573.000000,135698
2016/4/27,8560.000000,8590.000000,8506.000000,8557.000000,116750
2016/4/28,8586.000000,8599.000000,8408.000000,8417.000000,189667
2016/4/29,8375.000000,8400.000000,8303.000000,8309.000000,132153
2016/5/3,8319.000000,8330.000000,8220.000000,8259.000000,122779
2016/5/4,8238.000000,8257.000000,8105.000000,8177.000000,176451
2016/5/5,8160.000000,8181.000000,8095.000000,8142.000000,137814
2016/5/6,8118.000000,8140.000000,8061.000000,8102.000000,132548
2016/5/9,8141.000000,8160.000000,8065.000000,8114.000000,122234
2016/5/10,8116.000000,8180.000000,8057.000000,8153.000000,150073
2016/5/11,8177.000000,8192.000000,8081.000000,8125.000000,151362
2016/5/12,8096.000000,8155.000000,8066.000000,8084.000000,135181
2016/5/13,8067.000000,8075.000000,7953.000000,8019.000000,165516
2016/5/16,8021.000000,8085.000000,7988.000000,8062.000000,119350
2016/5/17,8076.000000,8152.000000,8020.000000,8150.000000,149411
2016/5/18,8093.000000,8153.000000,8056.000000,8148.000000,72947
2016/5/19,8118.000000,8130.000000,8006.000000,8034.000000,142349
2016/5/20,8035.000000,8125.000000,8023.000000,8104.000000,160825
2016/5/23,8121.000000,8355.000000,8051.000000,8346.000000,210387
2016/5/24,8329.000000,8345.000000,8276.000000,8283.000000,100821
2016/5/25,8341.000000,8412.000000,8332.000000,8385.000000,130097
2016/5/26,8401.000000,8408.000000,8352.000000,8385.000000,88882
2016/5/27,8416.000000,8468.000000,8390.000000,8462.000000,106930
2016/5/30,8481.000000,8533.000000,8433.000000,8508.000000,118527
2016/5/31,8499.000000,8545.000000,8455.000000,8515.000000,126306
2016/6/1,8490.000000,8590.000000,8486.000000,8563.000000,127252
2016/6/2,8568.000000,8610.000000,8518.000000,8552.000000,130904
2016/6/3,8561.000000,8585.000000,8537.000000,8566.000000,89684
2016/6/4,8566.000000,8590.000000,8560.000000,8576.000000,29904
2016/6/6,8575.000000,8655.000000,8507.000000,8575.000000,131138
2016/6/7,8614.000000,8684.000000,8606.000000,8666.000000,123660
2016/6/8,8673.000000,8742.000000,8671.000000,8718.000000,128016
2016/6/13,8635.000000,8636.000000,8502.000000,8525.000000,143210
2016/6/14,8495.000000,8578.000000,8483.000000,8575.000000,100005
2016/6/15,8552.000000,8607.000000,8508.000000,8601.000000,83307
2016/6/16,8410.000000,8410.000000,8247.000000,8283.000000,161463
2016/6/17,8348.000000,8431.000000,8345.000000,8395.000000,135050
2016/6/20,8503.000000,8520.000000,8428.000000,8469.000000,116526
2016/6/21,8459.000000,8525.000000,8435.000000,8510.000000,106418
2016/6/22,8510.000000,8530.000000,8460.000000,8509.000000,112917
2016/6/23,8515.000000,8526.000000,8467.000000,8510.000000,80600
2016/6/24,8500.000000,8553.000000,8140.000000,8237.000000,350442
2016/6/27,8250.000000,8339.000000,8239.000000,8325.000000,123041
2016/6/28,8274.000000,8387.000000,8260.000000,8376.000000,128660
2016/6/29,8392.000000,8493.000000,8391.000000,8436.000000,136847
2016/6/30,8492.000000,8542.000000,8440.000000,8518.000000,149852
2016/7/1,8568.000000,8638.000000,8551.000000,8626.000000,125907
2016/7/4,8636.000000,8679.000000,8598.000000,8630.000000,116588
2016/7/5,8600.000000,8635.000000,8567.000000,8609.000000,98342
2016/7/6,8552.000000,8559.000000,8443.000000,8468.000000,165720
2016/7/7,8508.000000,8571.000000,8505.000000,8562.000000,98460
2016/7/11,8683.000000,8748.000000,8677.000000,8736.000000,119642
2016/7/12,8751.000000,8795.000000,8736.000000,8777.000000,104943
2016/7/13,8825.000000,8837.000000,8726.000000,8793.000000,146721
2016/7/14,8800.000000,8841.000000,8769.000000,8813.000000,110717
2016/7/15,8846.000000,8925.000000,8823.000000,8911.000000,129586
2016/7/18,8918.000000,9001.000000,8912.000000,8998.000000,104668
2016/7/19,9020.000000,9035.000000,8962.000000,9033.000000,112870
2016/7/20,9010.000000,9042.000000,8972.000000,9003.000000,92080
2016/7/21,8922.000000,9009.000000,8916.000000,8984.000000,120153
2016/7/22,8965.000000,8984.000000,8925.000000,8925.000000,108081
2016/7/25,8967.000000,9027.000000,8803.000000,8891.000000,175682
2016/7/26,8871.000000,8970.000000,8862.000000,8965.000000,121586
2016/7/27,9016.000000,9049.000000,8952.000000,8976.000000,149634
2016/7/28,8982.000000,9027.000000,8926.000000,8981.000000,124594
2016/7/29,9003.000000,9014.000000,8889.000000,8893.000000,153686
2016/8/1,8940.000000,9043.000000,8936.000000,9041.000000,121617
2016/8/2,9014.000000,9035.000000,8993.000000,9015.000000,84604
2016/8/3,8914.000000,8972.000000,8861.000000,8933.000000,140303
2016/8/4,8990.000000,8992.000000,8891.000000,8971.000000,124915
2016/8/5,8996.000000,9074.000000,8973.000000,9063.000000,127062
2016/8/8,9133.000000,9148.000000,9063.000000,9116.000000,111156
2016/8/9,9122.000000,9145.000000,9096.000000,9118.000000,93499
2016/8/10,9136.000000,9167.000000,9090.000000,9145.000000,122854
2016/8/11,9125.000000,9159.000000,8998.000000,9085.000000,158950
2016/8/12,9129.000000,9149.000000,9102.000000,9130.000000,102927
2016/8/15,9147.000000,9161.000000,9087.000000,9125.000000,104129
2016/8/16,9155.000000,9156.000000,9052.000000,9088.000000,136271
2016/8/17,9073.000000,9123.000000,9067.000000,9121.000000,64906
2016/8/18,9010.000000,9059.000000,8980.000000,9042.000000,102702
2016/8/19,9050.000000,9109.000000,8942.000000,8946.000000,180096
2016/8/22,8941.000000,8949.000000,8853.000000,8892.000000,140549
2016/8/23,8921.000000,8988.000000,8912.000000,8984.000000,110636
2016/8/24,9002.000000,9023.000000,8948.000000,8956.000000,100119
2016/8/25,8942.000000,9073.000000,8939.000000,9072.000000,131834
2016/8/26,9055.000000,9090.000000,9036.000000,9080.000000,86716
2016/8/29,9045.000000,9075.000000,8948.000000,9042.000000,148062
2016/8/30,9075.000000,9085.000000,9021.000000,9036.000000,106262
2016/8/31,9018.000000,9060.000000,8959.000000,8976.000000,144216
2016/9/1,8971.000000,8980.000000,8883.000000,8941.000000,150601
2016/9/2,8948.000000,8973.000000,8904.000000,8931.000000,110019
2016/9/5,9000.000000,9067.000000,8997.000000,9062.000000,104503
2016/9/6,9073.000000,9160.000000,9062.000000,9150.000000,103096
2016/9/7,9156.000000,9262.000000,9150.000000,9253.000000,120930
2016/9/8,9251.000000,9253.000000,9215.000000,9239.000000,74367
